content_id,content,subject,sentiment_value,sentiment_word
BaJFsDNoudehQn5M,没开过欧蓝德，小森操控一流，中控啥太LOW。价格有点虚高。其他都不错吧,操控,1,一流
Bdftvy8lXzF4TkbC,如果提速是楼主最关心的问题 建议还是2.0t AT吧 2.5 CVT组合还是舒适操控为主,操控,0,
u5DertECskUI9ZT4,要我选森，我追求操控，看你了,操控,1,追求
EAdbZq0pfMwK6SJc,良好的操控带来良好的驾驶乐趣，单单从机械驾驶操控性能来看，还是名副其实的。    ,操控,1,良好
8wHMRKsNLT9E1VWd,德系等欧系车的底盘调校还是相当扎实的，操控都不错。斯巴鲁车是拉力赛好手，底盘调校的功底不弱，操控好是出了名的。在日系中，斯巴鲁的操控应该是第一的吧？,操控,1,第一
ziqTa4OIGmtCrW5y,XT买的是情怀了，这个价钱可以买到打8折的Q5了。不要我是真的爱XT。它的操控，它的动力，高速公路上220一点压力都没有    ,操控,0,
Yxo2wXkhlq0r1PKH,这个轮毂还行，重量也轻不少，操控更灵活了。就是圈跟幅交界的地方容易藏灰，清洗起来有点费劲。,操控,1,灵活
x2DXClJz8iPS3qOU,见议要豪华就别考虑买森了。要操控性、安全性、通过性以及偶尔狂野一下，30W区间的进口四驱SUV还有谁     ,操控,0,
gYtOp2TmJAdIB354,蝎子胎应该是主打运动操控吧，一个舒适，一个运动，看你自己的需求了，我也是小白，刚好前段时间换轮胎研究了一下    ,操控,0,
FsOyKTvuJ1QM0lSx,开惯森林人的操控性，为啥会选奥迪。。。操控性不是该选宝马M4之类的嘛？豪华大气上奔驰E啊。。有点不懂   ,操控,0,
PD3pTkBLX9Cc1ImF,斯巴鲁操控的车，轮胎弄这么厚，影响操控！有一个225 60 17 米胖子的，为新gl8配的，我用的还不错，你要不？转给你？我换完还是喜欢235 45 17的p7,操控,0,
JGLpO2DbKewlcsQF,森林人真的没什么优点，内饰垃圾，动力不行，操控也就那样，质量差，小毛病多。关键后期还不便宜。我的2.5l尊贵已经非常后悔了，真的不值这个价    ,操控,-1,垃圾
sVHFgE2m3ardKkMN,你换的什么轮胎啊？影响操控性能吗。。听说米其林的轮胎安逸，我这个跑了2000的轮胎出手不知道卖的出去不，原厂的   ,操控,0,
eCl6M8NqXZu92hpT,哈哈，上一代的cx-5的装配工艺接受不了，后排座椅家人也接受不了，原来一直看中cx-5的操控，但和森林人综合一比，定了森林人,操控,1,很好
49rtaenySHxZhMwV,我家一辆 cx5 ， 一辆刚买的森林人，在舒适性上差不多，操控也差不多，主要看你想干嘛了，cx5不是全时四驱我掉雪坑里是推出来的。。。你要是钱够就上2.5的cx5，我觉得2.0的森林人是够用，但是今天超车人家奥迪q5没惯着我，看我要提速，一脚就抢我前面去了！,操控,0,
JW1zSrG9XR7o2wUc,今天试驾，员工也是65的速度过小弯，是不是斯巴鲁的老总都是这么要求的，让人体验这种操控，呵呵，但是这时候车子响胎了，我问他，他说适时四驱的车连响胎的机会都没有就推头了。不管怎么说这种极限操控体现了全时四驱的意义所在    ,操控,0,
Cb3vYt60eSp58G2A,看了视屏，这开斯巴鲁的开车太危险了，操控性斯巴鲁完胜。   ,操控,1,完胜
JZnc98HlVfsGIzx6,喜欢冠道的内饰，操控性能我没试驾过冠道，但是我个人觉得同价位的操控估计小森更舒服。,操控,0,
aCiKvPIodcXAx13s,我问斯巴鲁4s店导购告诉我说业内共识是电子全时四驱的不被认可的，是假四驱！    ,操控,0,
DLuv9ThOKnSxpryE,不差钱，加价就途观，要四驱性能，森林人！这么简单的问题,操控,0,
LivP1KuGDgQVpnU6,差钱买欧蓝德，不差钱买森林人，在乎四驱性能，咬咬牙买森林人！,操控,0,
mEsTUC87xaPJHS9o,我也觉得，试驾下就知道了！欧蓝德记得不要用四驱eco。    ,操控,0,
P9ptYehLJiEr3z1D,科雷傲四驱很差，不用考虑了。皮实耐用肯定欧兰德或RAV4 现在的可靠性都不用担心   ,操控,0,
oFrawqdRgKHkElnD,一路上下山，基本20公里左右时速，森林人的全时四驱，不是白给的！只是在发卡弯或陡坡时才用X-MODE，非常好用，没有丝毫的失控感觉。值得拥有！,操控,1,好用
fesaARGNJQgn8L0l,必须四驱，买手动的就是情怀    ,操控,0,
mOr5aSICX29c04qj,说得对！！我要换中缸，已经在走程序了！！换上之后，如果发现还烧机油我就继续换，直到我这车跑烂为止，反正换过之后他们还得重新计算保修期！！   ,动力,-1,烧机油
jsvOilGJCR0K92uw,你这么精准的数据是从哪来的？13款以前的20%？13款以后8%？你怎么这么厉害！！车主们公认的是市区内开车不烧机油，时速低于100发动机低转带的时候不烧机油，时速达到120公里或者载重爬坡的时候烧机油严重，令人难以接受，说明森林人的发动机设计的有问题！！到你这儿怎么就不一样了呢？   ,动力,0,
UcIOCWa6zM3uKdpj,没准给我的报价算上保养换机油和机滤的钱了    ,动力,0,
buEnsOV8cjHXM9eU,我的也是烧机油，一起去国家质监总局缺陷产品网上面去反映啊,动力,-1,烧机油
2FWKEjzTuk5Jv7nl,2.0.  14年豪华，没有烧机油,动力,1,没有烧机油
CquUB8ZywzWe2jDx,肯定还烧，但愿到两年后烧机油的车友多了触发召回，那就爽了……    ,动力,0,
KGh28TPxnEdCc5y1,不知道现款的POLO如何，我原来的老车就是POLO 07款，目前还在用，主要是限号时换着用下。 同样也是换过减震后备箱液压撑杆，每年一次正常保养换机油即可 POLO 1.4 唯一问题就是动力弱了点，低速噪音大。 其他没什么问题。,动力,0,
CTp1rBDsXxthPy97,我之前都是一万一换，每次节气门都脏的一塌糊涂，机油也乌黑发亮。 现在感觉国内的空气和油品，最好6000~7000一保养比较保险。有问题也能及时发现。,动力,0,
WVeUdxirZmvSEbGy,我们城市还没有一辆烧机油的森林人，算不算运气好     ,动力,0,运气好
zGdSonYPEBQ3p6D0,11-12烧机油更严重……1500高速一升市区也烧机油    ,动力,-1,烧机油
nqhdZVDGmpQOazYy,2T不烧机油，一万问题不大    ,动力,1,不烧机油
Ng5q2nbGK8fHWyAl,准备2.5豪华 纠结3点。。。第一就是这个山寨导航 还有cvt。。。烧机油。。。,动力,-1,烧机油
9tPwokbRgflTUL53,我的好像也中招了，每5000公里保养，这次少了2升 ，量了黄灯，0w20机油，14年7月买的2.5豪华导航版，不到4万公里，郁闷了,动力,-1,郁闷
1TEDshcBq8y2pwbL,1.加92或95都可，没啥区别。 2.拉开点车距，慢慢适应就好。 3.三包期就在4S店，白桶机油就可，出保再自由选择。,动力,0,
cBwmyXSZ6A3Er5Cz,2.5发动机坛子里烧机油的太多了，有点怕中招    ,动力,0,
upLn9YarBK3qEmDo,2.5比2.0更容易烧机油吗,动力,0,
NlQcbqxeEG5zp09B,我真没觉得小森烧机油，起码我的没有或者没那么明显    ,动力,0,没那么明显
VsSmkFZxyz3E2L8R,没必要纠结斯巴鲁烧不烧机油的，斯巴鲁有太多与众不同的特性可以去体会。我现在7500公里也就消耗0.3升机油左右，比大众好太多了，我朋友大众的走600公里高速就要加0.8升了。   ,动力,0,纠结
u7H6waWEIJT2GOVS,2.5我怕烧机油，打算2.0时尚了     ,动力,0,
AeCLs2QfB5nmrG93,我这里4S开的机油机滤5.5L，我说开4.8L，人家给我说肯定不够，给开的5L，结果5L都没加完，还是超上线了，郁闷！还开了倒轮胎，一看收费，算了，自己搞，不要钱！还开了清洗发动机，不做影响质保，我没做。要是1W公里就要清洗发动机，那机油得烂到什么程度啊！,动力,0,
NBhb1GrJ37yi4Kal,但愿我的16款不烧机油，我以后保证5000一保养,动力,0,
oZd8CEzumUBxDF93,您的排量多大，机油消耗如何。    ,动力,0,
nIC02WsfXqi7Yvec,2.0T就没听说谁烧机油   ,动力,0,
rh4M8zQ7TZBcUYK9,原因并不是变速器是否4AT，而是发动机，FB系统发动机有一部分与4AT匹配的，同样会烧机油，而老款老动机就不烧，请不要以发动机来判断，而是要关注发动机型号。   ,动力,0,
dioNQZrFH3atJPAO,换了FB25发动机的才会出现烧机油现象，之前老款发动机匹配4AT不烧机油的。   ,动力,0,
4dYHsxojPmNSipA7,我们奥迪10000换次机油，一次换5升，一升消耗掉就是你们的说的烧机油,动力,0,
k2X8uax9VFmIU3GA,等第5代烧机油。漏油神车出来。,动力,0,
8upxcNmoCJIwWRkr,会多烧机油的，这车不适合高速,动力,-1,烧机油
QB9U2nxAZK3Osuk1,在下次保养里程到达前机油报警，肯定叫烧机油了吧    ,动力,0,
gRbvxH1VihsjBZ5c,车友好像说是4.8升，修车的说看机油尺加的，还有0.5升机油留着呢    ,动力,0,
JQKMPr5qIuV4Ltbi,要是我的话，就不止两个了，隔音，音响，中控屏，烧机油，最后一个，4S坑！    ,动力,-1,坑
JQKMPr5qIuV4Ltbi,要是我的话，就不止两个了，隔音，音响，中控屏，烧机油，最后一个，4S坑！    ,配置,-1,坑
JQKMPr5qIuV4Ltbi,要是我的话，就不止两个了，隔音，音响，中控屏，烧机油，最后一个，4S坑！    ,舒适性,-1,坑
LCu8tjYaUrPvQVMk,我感觉你的车烧机油还要严重些    ,动力,0,
z4gGv2liFMsQ3qYA,我个人对声音不太敏感，所以没觉得高速噪音大到无法忍受的程度，至于烧机油，我新车不太清楚，希望不烧吧    ,舒适性,0,
z4gGv2liFMsQ3qYA,我个人对声音不太敏感，所以没觉得高速噪音大到无法忍受的程度，至于烧机油，我新车不太清楚，希望不烧吧    ,动力,0,
Lq5498Ok7MejRH6K,我的就是120跟喝机油一样。以后开慢点。    ,动力,0,
5ya9LlZrMuFUOqY2,森林人 烧机油 事实存在！,动力,-1,烧机油
DyoC3jlZTIONesfP,我是72000开始发觉烧机油    ,动力,-1,烧机油
mSPlZvADzQVos9BO,高速噪音大吗，烧机油吗？,动力,0,
mSPlZvADzQVos9BO,高速噪音大吗，烧机油吗？,舒适性,0,
Fo0C4V1Sa59KeXTf,新款森林人没有发现烧机油   ,动力,1,没有
aK12pCYb0xoPJT4z,请问 爆震是啥感觉，我13款2.5的 目前跑了60000公里 不烧机油。 不知道爆震是什么？,动力,0,
b8DZYEzBytkSnwlW,噪音可以接收，不觉得大，特意看了机油尺，不少，才5000公里再烧机油就疯了。    ,动力,0,
rzvSIWCD5Nfmc4ys,还是哪句话。在意烧机油就别买。不在意买买买不要去博几率。侥幸心理那你保证会遇到,动力,0,
RI7PTMxlwmviBzdA,机油消耗也是正常的，跟德国的车一样！不要过分消耗就可以,动力,0,
PTZNSCJM1zhiFc0W,没有任何问题啊，油耗也没增加，一切正常。现在在八千公里左右换机油。   ,油耗,0,没增加
FcJWl6Zgmfakxqbo,怎么看烧不烧机油，噪音一般    ,动力,0,
H4GMx5JNmXSrutVR,这个发动机吸引你的在后面，烧机油！,动力,0,
zaxDUnt70JpKmQIP,不厉害就先用着，注意转向机油量。渗多了还是换    ,动力,-1,慢
ZPYG8pxSQbDgnAoC,火花塞6个小时！机油4个小时！！刹车油几个小时？中国式效率的服务，笑掉大牙,动力,-1,烧机油
wsY7VKqroUxeCJAy,我是13款森林人，65000公里烧机油爆震，已换中缸还是爆震！,动力,-1,爆震
YZhiao5A3cjf7Vr1,烧机油吗？不烧的话不要轻易换    ,动力,0,
NFKXQMC7P0Yig6Ac,今天听店里人说，下降一厘米不算烧机油    ,动力,0,
DhPx9Xy8Yal7EmKS,现在只能观察了，看看以后还会有烧机油现象吗，    ,动力,0,
PnMFvULWSOwEy7KD,是广西的我就去看看你的车了，16万，虽然听说烧机油问题，但是也可以考虑了   ,动力,0,
sSdR3rj8wx4UyYlG,放心吧，好运会降临在你的头上。我的车2.5的都不担心烧机油，lz更没必要担心了。,动力,0,
LEykTj7q512XfBVh,2.5烧机油概率很大，2.0不会。请采纳点赞,动力,0,
unIdjriWSQ7z92aT,烧机油问题，还是没有彻底解决。,动力,0,
eD4fHSBZ9RGdNt3V,我之前也喜欢开S模式，论坛里后来有人说，一直开S模式会导致烧机油。搞的我不敢用S模式了   ,动力,0,
drPByRkQZwJCh1t8,你是森车主，它就是个事。不是森车主，就不是个事。烧你机油，就是个事。不烧你机油，就不是个事。    ,动力,0,
YbHRF8XlrDOvhAmS,提车时车友会的老司机就这么说了，但是不敢啊。曾经东北-上海2100公里，机油消耗很少。    ,动力,1,很少
qrBxS1PIjGkDfzLu,都是喜欢2.5大排量，主要怕烧机油，只能选2.0的了    ,动力,-1,怕
h29DYbR4FizryetT,12款，烧机油，发动机两边漏油，失望！！！,动力,-1,失望
S3btTXGPvYFL7qJQ,坛里有个高手发过自己更换机油、滤的帖子（就是把机油吸出来的帖子），他拧上去的时候说不用。,动力,-1,失望
NZpdArVhgM6fctzQ,机油、机油滤、空调滤清器是必须要换的。其他的发动机空气滤要考虑更换。其余油液检查渗漏，少了补上即可。风险，在外保养要注意留好维修工单、发票和维修店的资质文件，否则可能失去质保资质。,动力,-1,失望
aYI78XoRDWimJ05g,虽然说fb系列设计有问题，但死马当活马医吧，多用点好油最起码烧机油的现象会晚点,动力,0,
dyL6vHGuiVWa3AwU,我车除了烧机油、熄火、爆震刹车还好。,动力,-1,熄火
JX0beVcgNj3h671d,这车性能如何？烧机油吗？,动力,0,
j6g8WCnhx7RkoXT9,2013款到现在也没烧过机油,动力,1,没烧
dMeXIrNVqZSnmCk7,说实话 我觉得森2.0最低配就挺好的 2.5的怕烧机油   ,动力,0,怕
rcinQNlBezUEPgX4,市区20完全没问题，还不担心烧机油！经常野外就25,动力,1,够用
nOQeI9iBmt7vo4CK,2.5的薄缸不敢买，还烧机油,动力,-1,烧机油
IoYCMwSH2Q7dXWpg,主要是cvt ，配合车重轻，发动机技术还没丰田好,动力,-1,没
iRWgzTPVE3uqpecI,换完后 是不是还去车管所改发动机号？ 好弄吗？,动力,1,耐用
pwuAHxX7Nm58kKoq,在国内卖的发动机最好还是油品适应力能越低越好，没办法，要开燃油车就要像两桶油的下限看齐，否则车子出了问题，过了质保就只能自己负担，森林人是我第一辆车，但也让我得到了很多启示，在天朝要么钱多多无所谓开废了就换车，要么就选一辆耐操的车子，不惧那些烂油，即便维修也相对容易，不是说斯巴鲁的车不好，是不适合国内的用车环境，尤其是对于普通老百姓来讲用车的风险成本太高    ,动力,-1,太吵
9B3PCf8DhbdiVIRt,说说调电脑吧，一样的发动机，有兴趣,动力,0,鸡肋
MpP32UfuNvxlrT05,不是直喷发动机，马力当然不会大，但积碳少。,动力,1,少
oDwlJkQye7sLV9ET,我指的不是直线加速，小森的变速箱调教很灵敏，听说100以内提速都不差，但是看论坛里说过2.0的上坡特别是满载情况下很肉，超车恼火。我也一直想入2.0，但我们这儿4S没有相应排量的试驾，上次好不容易来了一辆，我又不错过了，我就是想先体验下再下手    ,动力,1,好
thPerXYfWwjQEO2M,昂科威我试过，视野不如森林人，操控没有森林人轻巧，但比森林人内饰豪华，1.5T用的干式双离合不怎么好，要买昂科威就买2.0T动力的，变速箱是6速的,动力,0,
xZ9WRuhypKNILksJ,真羡慕，xt好像确实没有，变速箱好像不一样！     ,动力,0,好像
d2oHyCir5SajAIT0,我车2.5的，刚换完中缸。平时用车是非常满意的，动力足，加速快，安静省油。真的好用。   ,动力,1,足
d2oHyCir5SajAIT0,我车2.5的，刚换完中缸。平时用车是非常满意的，动力足，加速快，安静省油。真的好用。   ,油耗,1,省油
fGs6obyY5TOQrBMm,2.0的市区使用没任何顾虑，0到70加速没问题，100以上再加速弱点，160还是能跑到的。跟2.5的动力差距主要体现在跑山，爬坡，满载，段距离加入超车。,动力,1,没问题
